home,Team,Team_opp,fg_max,fga_max,3p_max,3pa_max,ft_max,fta_max,fg_max_opp,fga_max_opp,3p_max_opp,3pa_max_opp,ft_max_opp,fta_max_opp,win_rate_5,season_win_rate,opp_win_rate_5,opp_season_win_rate,days_rest,opp_days_rest,won,season,date
1,8,4,10.0,16.0,4.0,6.0,5.0,5.0,13.0,24.0,3.0,9.0,5.0,8.0,0.52,0.5,0.6799999999999999,0.6,2.0,4.0,True,2018,2017-12-13
0,21,1,9.0,20.0,2.0,6.0,8.0,11.0,10.0,22.0,5.0,10.0,6.0,6.0,0.52,0.38461538461538464,0.72,0.84,2.0,2.0,False,2018,2017-12-13
1,2,20,12.0,19.0,4.0,9.0,5.0,6.0,16.0,25.0,4.0,8.0,6.0,7.0,1.04,0.7931034482758621,0.5599999999999999,0.5357142857142857,2.0,1.0,True,2018,2017-12-13
1,1,21,10.0,22.0,5.0,10.0,6.0,6.0,9.0,20.0,2.0,6.0,8.0,11.0,0.72,0.84,0.52,0.37037037037037035,2.0,2.0,True,2018,2017-12-13
0,24,10,11.0,22.0,3.0,6.0,6.0,8.0,7.0,17.0,2.0,6.0,6.0,8.0,0.44000000000000006,0.4,0.52,0.3793103448275862,2.0,4.0,True,2018,2017-12-13
1,22,26,9.0,26.0,3.0,9.0,2.0,2.0,11.0,17.0,4.0,7.0,4.0,7.0,0.76,0.5925925925925926,0.6,0.46153846153846156,3.0,2.0,False,2018,2017-12-13
1,12,17,8.0,18.0,7.0,10.0,6.0,8.0,9.0,16.0,5.0,8.0,7.0,7.0,0.44000000000000006,0.5,0.64,0.5185185185185185,2.0,2.0,False,2018,2017-12-13
0,4,8,13.0,24.0,3.0,9.0,5.0,8.0,10.0,16.0,4.0,6.0,5.0,5.0,0.6799999999999999,0.6,0.5599999999999999,0.5172413793103449,4.0,2.0,False,2018,2017-12-13
1,27,11,11.0,20.0,3.0,5.0,5.0,8.0,15.0,26.0,3.0,7.0,2.0,2.0,0.4,0.23076923076923078,0.44000000000000006,0.48148148148148145,2.0,4.0,True,2018,2017-12-13
0,11,27,15.0,26.0,3.0,7.0,2.0,2.0,11.0,20.0,3.0,5.0,5.0,8.0,0.44000000000000006,0.48148148148148145,0.44000000000000006,0.25925925925925924,4.0,2.0,False,2018,2017-12-13
0,26,22,11.0,17.0,4.0,7.0,4.0,7.0,9.0,26.0,3.0,9.0,2.0,2.0,0.6,0.46153846153846156,0.76,0.5714285714285714,2.0,3.0,True,2018,2017-12-13
0,25,7,12.0,24.0,3.0,7.0,13.0,15.0,11.0,16.0,7.0,10.0,7.0,8.0,0.6,0.68,0.52,0.3,2.0,1.0,True,2018,2017-12-13
1,14,16,6.0,15.0,3.0,5.0,3.0,5.0,6.0,16.0,3.0,5.0,7.0,8.0,0.44000000000000006,0.5185185185185185,0.2,0.2962962962962963,1.0,2.0,True,2018,2017-12-13
0,16,14,6.0,16.0,3.0,5.0,7.0,8.0,6.0,15.0,3.0,5.0,3.0,5.0,0.2,0.2962962962962963,0.48,0.5357142857142857,2.0,1.0,False,2018,2017-12-13
0,29,3,10.0,16.0,3.0,8.0,3.0,4.0,9.0,18.0,5.0,8.0,8.0,12.0,0.52,0.38461538461538464,0.8800000000000001,0.7142857142857143,2.0,2.0,False,2018,2017-12-14
1,9,19,10.0,14.0,2.0,6.0,4.0,4.0,8.0,15.0,5.0,9.0,4.0,4.0,0.2,0.2222222222222222,0.48,0.5185185185185185,2.0,2.0,False,2018,2017-12-14
1,6,28,10.0,17.0,4.0,11.0,5.0,7.0,9.0,17.0,3.0,4.0,6.0,6.0,0.36,0.4230769230769231,0.72,0.5185185185185185,2.0,2.0,False,2018,2017-12-14
1,0,13,15.0,23.0,5.0,8.0,2.0,4.0,6.0,18.0,3.0,7.0,4.0,5.0,1.0,0.7857142857142857,0.32,0.2857142857142857,3.0,2.0,True,2018,2017-12-14
1,3,29,9.0,18.0,5.0,8.0,8.0,12.0,10.0,16.0,3.0,8.0,3.0,4.0,0.8800000000000001,0.7142857142857143,0.52,0.37037037037037035,2.0,2.0,True,2018,2017-12-14
0,15,23,6.0,11.0,4.0,7.0,3.0,4.0,11.0,17.0,3.0,7.0,7.0,9.0,0.32,0.3333333333333333,0.5599999999999999,0.5714285714285714,2.0,2.0,False,2018,2017-12-14
0,13,0,6.0,18.0,3.0,7.0,4.0,5.0,15.0,23.0,5.0,8.0,2.0,4.0,0.32,0.2857142857142857,1.04,0.7931034482758621,2.0,3.0,False,2018,2017-12-14
0,19,9,8.0,15.0,5.0,9.0,4.0,4.0,10.0,14.0,2.0,6.0,4.0,4.0,0.48,0.5185185185185185,0.2,0.21428571428571427,2.0,2.0,True,2018,2017-12-14
1,23,15,11.0,17.0,3.0,7.0,7.0,9.0,6.0,11.0,4.0,7.0,3.0,4.0,0.5599999999999999,0.5714285714285714,0.32,0.32142857142857145,2.0,2.0,True,2018,2017-12-14
0,28,6,9.0,17.0,3.0,4.0,6.0,6.0,10.0,17.0,4.0,11.0,5.0,7.0,0.72,0.5185185185185185,0.36,0.4074074074074074,2.0,2.0,True,2018,2017-12-14
1,1,5,10.0,18.0,5.0,11.0,14.0,16.0,8.0,21.0,3.0,5.0,3.0,4.0,0.76,0.8461538461538461,0.8,0.6785714285714286,2.0,3.0,True,2018,2017-12-15
1,4,27,11.0,19.0,2.0,9.0,9.0,9.0,9.0,16.0,3.0,7.0,7.0,7.0,0.6799999999999999,0.5769230769230769,0.44000000000000006,0.25925925925925924,2.0,2.0,False,2018,2017-12-15
0,26,18,11.0,33.0,5.0,11.0,5.0,12.0,11.0,21.0,4.0,15.0,12.0,13.0,0.64,0.48148148148148145,0.72,0.5185185185185185,2.0,3.0,True,2018,2017-12-15
0,19,22,9.0,14.0,3.0,7.0,5.0,8.0,8.0,22.0,5.0,12.0,7.0,8.0,0.52,0.5357142857142857,0.76,0.5714285714285714,1.0,2.0,True,2018,2017-12-15
0,9,16,8.0,18.0,5.0,8.0,7.0,8.0,9.0,15.0,4.0,5.0,5.0,5.0,0.2,0.21428571428571427,0.2,0.2857142857142857,1.0,2.0,False,2018,2017-12-15
0,8,20,12.0,22.0,5.0,9.0,6.0,10.0,9.0,16.0,4.0,7.0,3.0,4.0,0.5599999999999999,0.5172413793103449,0.5599999999999999,0.5357142857142857,2.0,2.0,False,2018,2017-12-15
0,5,1,8.0,21.0,3.0,5.0,3.0,4.0,10.0,18.0,5.0,11.0,14.0,16.0,0.8,0.6785714285714286,0.8,0.8518518518518519,3.0,2.0,False,2018,2017-12-15
0,6,25,6.0,11.0,5.0,7.0,5.0,6.0,14.0,19.0,2.0,5.0,2.0,4.0,0.36,0.4074074074074074,0.64,0.6923076923076923,1.0,2.0,False,2018,2017-12-15
0,11,2,10.0,18.0,4.0,7.0,4.0,4.0,11.0,25.0,3.0,8.0,9.0,9.0,0.44000000000000006,0.4642857142857143,1.08,0.8,2.0,2.0,True,2018,2017-12-15
1,22,19,8.0,22.0,5.0,12.0,7.0,8.0,9.0,14.0,3.0,7.0,5.0,8.0,0.76,0.5714285714285714,0.5599999999999999,0.5517241379310345,2.0,1.0,False,2018,2017-12-15
1,18,26,11.0,21.0,4.0,15.0,12.0,13.0,11.0,33.0,5.0,11.0,5.0,12.0,0.72,0.5185185185185185,0.6799999999999999,0.5,3.0,2.0,False,2018,2017-12-15
1,21,12,8.0,22.0,4.0,10.0,7.0,12.0,5.0,14.0,5.0,10.0,4.0,4.0,0.52,0.37037037037037035,0.44000000000000006,0.48148148148148145,2.0,2.0,False,2018,2017-12-15
0,17,10,8.0,20.0,3.0,6.0,4.0,4.0,12.0,20.0,4.0,7.0,4.0,6.0,0.64,0.5185185185185185,0.52,0.3793103448275862,2.0,2.0,True,2018,2017-12-15
1,2,11,11.0,25.0,3.0,8.0,9.0,9.0,10.0,18.0,4.0,7.0,4.0,4.0,1.08,0.8,0.48,0.4827586206896552,2.0,2.0,False,2018,2017-12-15
1,14,24,9.0,18.0,2.0,6.0,4.0,7.0,7.0,18.0,3.0,8.0,10.0,10.0,0.48,0.5357142857142857,0.48,0.4230769230769231,2.0,2.0,True,2018,2017-12-15
0,24,14,7.0,18.0,3.0,8.0,10.0,10.0,9.0,18.0,2.0,6.0,4.0,7.0,0.48,0.4230769230769231,0.52,0.5517241379310345,2.0,2.0,False,2018,2017-12-15
1,25,6,14.0,19.0,2.0,5.0,2.0,4.0,6.0,11.0,5.0,7.0,5.0,6.0,0.64,0.6923076923076923,0.36,0.39285714285714285,2.0,1.0,True,2018,2017-12-15
0,12,21,5.0,14.0,5.0,10.0,4.0,4.0,8.0,22.0,4.0,10.0,7.0,12.0,0.44000000000000006,0.48148148148148145,0.52,0.35714285714285715,2.0,2.0,True,2018,2017-12-15
1,20,8,9.0,16.0,4.0,7.0,3.0,4.0,12.0,22.0,5.0,9.0,6.0,10.0,0.5599999999999999,0.5357142857142857,0.5599999999999999,0.5,2.0,2.0,True,2018,2017-12-15
1,16,9,9.0,15.0,4.0,5.0,5.0,5.0,8.0,18.0,5.0,8.0,7.0,8.0,0.2,0.2857142857142857,0.2,0.20689655172413793,2.0,1.0,True,2018,2017-12-15
0,27,4,9.0,16.0,3.0,7.0,7.0,7.0,11.0,19.0,2.0,9.0,9.0,9.0,0.44000000000000006,0.25925925925925924,0.6799999999999999,0.5555555555555556,2.0,2.0,True,2018,2017-12-15
1,10,17,12.0,20.0,4.0,7.0,4.0,6.0,8.0,20.0,3.0,6.0,4.0,4.0,0.52,0.3793103448275862,0.6799999999999999,0.5357142857142857,2.0,2.0,False,2018,2017-12-15
1,5,13,9.0,18.0,2.0,6.0,4.0,4.0,9.0,14.0,3.0,6.0,3.0,4.0,0.8,0.6551724137931034,0.32,0.27586206896551724,1.0,2.0,True,2018,2017-12-16
0,11,3,11.0,16.0,4.0,7.0,2.0,4.0,9.0,15.0,3.0,4.0,10.0,10.0,0.48,0.4827586206896552,0.9199999999999999,0.7241379310344828,1.0,2.0,False,2018,2017-12-16
1,21,17,9.0,26.0,5.0,9.0,7.0,8.0,10.0,19.0,4.0,9.0,4.0,7.0,0.52,0.35714285714285715,0.6799999999999999,0.5357142857142857,1.0,1.0,False,2018,2017-12-16
0,26,28,9.0,18.0,4.0,7.0,7.0,10.0,11.0,18.0,3.0,6.0,7.0,7.0,0.6799999999999999,0.5,0.76,0.5357142857142857,1.0,2.0,False,2018,2017-12-16
1,3,11,9.0,15.0,3.0,4.0,10.0,10.0,11.0,16.0,4.0,7.0,2.0,4.0,0.9199999999999999,0.7241379310344828,0.48,0.4666666666666667,2.0,1.0,True,2018,2017-12-16
1,28,26,11.0,18.0,3.0,6.0,7.0,7.0,9.0,18.0,4.0,7.0,7.0,10.0,0.76,0.5357142857142857,0.6799999999999999,0.4827586206896552,2.0,1.0,True,2018,2017-12-16
0,13,5,9.0,14.0,3.0,6.0,3.0,4.0,9.0,18.0,2.0,6.0,4.0,4.0,0.32,0.27586206896551724,0.8400000000000001,0.6666666666666666,2.0,1.0,False,2018,2017-12-16
0,7,23,6.0,14.0,5.0,8.0,8.0,8.0,8.0,18.0,4.0,7.0,10.0,12.0,0.52,0.3,0.6,0.5862068965517241,3.0,2.0,True,2018,2017-12-16
0,17,21,10.0,19.0,4.0,9.0,4.0,7.0,9.0,26.0,5.0,9.0,7.0,8.0,0.6799999999999999,0.5357142857142857,0.52,0.3448275862068966,1.0,1.0,True,2018,2017-12-16
0,4,1,10.0,22.0,3.0,9.0,8.0,10.0,8.0,21.0,4.0,10.0,11.0,14.0,0.6799999999999999,0.5555555555555556,0.8,0.8518518518518519,1.0,1.0,False,2018,2017-12-16
0,24,12,7.0,16.0,3.0,10.0,4.0,4.0,10.0,16.0,6.0,8.0,3.0,4.0,0.48,0.4074074074074074,0.48,0.5,1.0,1.0,False,2018,2017-12-16
0,2,16,7.0,17.0,4.0,9.0,3.0,4.0,11.0,19.0,4.0,8.0,7.0,8.0,1.08,0.7741935483870968,0.24,0.3103448275862069,1.0,1.0,True,2018,2017-12-16
1,16,2,11.0,19.0,4.0,8.0,7.0,8.0,7.0,17.0,4.0,9.0,3.0,4.0,0.24,0.3103448275862069,1.1199999999999999,0.78125,1.0,1.0,False,2018,2017-12-16
1,1,4,8.0,21.0,4.0,10.0,11.0,14.0,10.0,22.0,3.0,9.0,8.0,10.0,0.8,0.8518518518518519,0.6799999999999999,0.5357142857142857,1.0,1.0,True,2018,2017-12-16
1,23,7,8.0,18.0,4.0,7.0,10.0,12.0,6.0,14.0,5.0,8.0,8.0,8.0,0.6,0.5862068965517241,0.5599999999999999,0.3225806451612903,2.0,3.0,False,2018,2017-12-16
1,12,24,10.0,16.0,6.0,8.0,3.0,4.0,7.0,16.0,3.0,10.0,4.0,4.0,0.48,0.5,0.48,0.39285714285714285,1.0,1.0,True,2018,2017-12-16
1,19,10,8.0,17.0,5.0,7.0,5.0,6.0,10.0,20.0,8.0,12.0,6.0,7.0,0.5599999999999999,0.5517241379310345,0.52,0.36666666666666664,2.0,2.0,True,2018,2017-12-17
1,6,22,6.0,11.0,4.0,7.0,4.0,5.0,9.0,14.0,4.0,6.0,4.0,5.0,0.36,0.39285714285714285,0.76,0.5517241379310345,2.0,2.0,False,2018,2017-12-17
1,25,15,6.0,17.0,4.0,8.0,9.0,12.0,7.0,13.0,4.0,7.0,4.0,4.0,0.6799999999999999,0.7037037037037037,0.32,0.32142857142857145,2.0,3.0,True,2018,2017-12-17
1,14,3,10.0,27.0,4.0,13.0,3.0,4.0,9.0,23.0,5.0,8.0,4.0,5.0,0.52,0.5517241379310345,0.96,0.7333333333333333,2.0,1.0,False,2018,2017-12-17
0,3,14,9.0,23.0,5.0,8.0,4.0,5.0,10.0,27.0,4.0,13.0,3.0,4.0,0.96,0.7333333333333333,0.52,0.5333333333333333,1.0,2.0,True,2018,2017-12-17
0,22,6,9.0,14.0,4.0,6.0,4.0,5.0,6.0,11.0,4.0,7.0,4.0,5.0,0.76,0.5517241379310345,0.36,0.3793103448275862,2.0,2.0,True,2018,2017-12-17
0,15,25,7.0,13.0,4.0,7.0,4.0,4.0,6.0,17.0,4.0,8.0,9.0,12.0,0.32,0.32142857142857145,0.72,0.7142857142857143,3.0,2.0,False,2018,2017-12-17
0,10,19,10.0,20.0,8.0,12.0,6.0,7.0,8.0,17.0,5.0,7.0,5.0,6.0,0.52,0.36666666666666664,0.6,0.5666666666666667,2.0,2.0,False,2018,2017-12-17
0,12,9,10.0,19.0,2.0,5.0,5.0,7.0,10.0,19.0,4.0,7.0,6.0,6.0,0.52,0.5172413793103449,0.2,0.20689655172413793,2.0,3.0,False,2018,2017-12-18
0,18,27,10.0,19.0,3.0,9.0,4.0,5.0,9.0,16.0,5.0,7.0,5.0,7.0,0.72,0.5,0.48,0.2857142857142857,3.0,3.0,False,2018,2017-12-18
1,21,28,10.0,14.0,4.0,6.0,5.0,6.0,9.0,20.0,2.0,4.0,4.0,4.0,0.52,0.3448275862068966,0.8,0.5517241379310345,2.0,2.0,True,2018,2017-12-18
1,22,2,13.0,23.0,2.0,7.0,10.0,13.0,12.0,23.0,5.0,8.0,3.0,5.0,0.8,0.5666666666666667,1.1199999999999999,0.78125,1.0,2.0,False,2018,2017-12-18
0,20,26,7.0,17.0,3.0,8.0,3.0,4.0,16.0,28.0,3.0,6.0,5.0,7.0,0.6,0.5517241379310345,0.6799999999999999,0.4827586206896552,3.0,2.0,False,2018,2017-12-18
1,26,20,16.0,28.0,3.0,6.0,5.0,7.0,7.0,17.0,3.0,8.0,3.0,4.0,0.6799999999999999,0.4827586206896552,0.6,0.5333333333333333,2.0,3.0,True,2018,2017-12-18
1,1,11,12.0,18.0,7.0,12.0,10.0,10.0,10.0,18.0,5.0,10.0,2.0,2.0,0.8400000000000001,0.8571428571428571,0.48,0.4666666666666667,2.0,2.0,True,2018,2017-12-18
0,0,29,10.0,29.0,4.0,13.0,12.0,13.0,10.0,17.0,4.0,8.0,7.0,12.0,1.04,0.7931034482758621,0.52,0.37037037037037035,4.0,4.0,True,2018,2017-12-18
1,29,0,10.0,17.0,4.0,8.0,7.0,12.0,10.0,29.0,4.0,13.0,12.0,13.0,0.52,0.37037037037037035,1.08,0.8,4.0,4.0,False,2018,2017-12-18
0,28,21,9.0,20.0,2.0,4.0,4.0,4.0,10.0,14.0,4.0,6.0,5.0,6.0,0.8,0.5517241379310345,0.5599999999999999,0.36666666666666664,2.0,2.0,False,2018,2017-12-18
0,11,1,10.0,18.0,5.0,10.0,2.0,2.0,12.0,18.0,7.0,12.0,10.0,10.0,0.48,0.4666666666666667,0.8800000000000001,0.8620689655172413,2.0,2.0,False,2018,2017-12-18
1,27,18,9.0,16.0,5.0,7.0,5.0,7.0,10.0,19.0,3.0,9.0,4.0,5.0,0.48,0.2857142857142857,0.72,0.4827586206896552,3.0,3.0,True,2018,2017-12-18
0,17,23,9.0,18.0,3.0,7.0,2.0,2.0,12.0,21.0,3.0,6.0,11.0,12.0,0.72,0.5517241379310345,0.6,0.5666666666666667,2.0,2.0,False,2018,2017-12-18
0,2,22,12.0,23.0,5.0,8.0,3.0,5.0,13.0,23.0,2.0,7.0,10.0,13.0,1.1199999999999999,0.78125,0.8,0.5483870967741935,2.0,1.0,True,2018,2017-12-18
1,23,17,12.0,21.0,3.0,6.0,11.0,12.0,9.0,18.0,3.0,7.0,2.0,2.0,0.6,0.5666666666666667,0.72,0.5333333333333333,2.0,2.0,True,2018,2017-12-18
0,7,13,7.0,13.0,3.0,8.0,5.0,8.0,11.0,21.0,3.0,8.0,9.0,10.0,0.5599999999999999,0.3225806451612903,0.32,0.26666666666666666,2.0,2.0,True,2018,2017-12-18
1,13,7,11.0,21.0,3.0,8.0,9.0,10.0,7.0,13.0,3.0,8.0,5.0,8.0,0.32,0.26666666666666666,0.6,0.34375,2.0,2.0,False,2018,2017-12-18
1,5,24,7.0,13.0,3.0,5.0,5.0,6.0,6.0,15.0,3.0,10.0,3.0,4.0,0.8400000000000001,0.6666666666666666,0.48,0.39285714285714285,2.0,2.0,True,2018,2017-12-18
0,24,5,6.0,15.0,3.0,10.0,3.0,4.0,7.0,13.0,3.0,5.0,5.0,6.0,0.48,0.39285714285714285,0.8800000000000001,0.6774193548387096,2.0,2.0,False,2018,2017-12-18
1,9,12,10.0,19.0,4.0,7.0,6.0,6.0,10.0,19.0,2.0,5.0,5.0,7.0,0.2,0.20689655172413793,0.52,0.5,3.0,2.0,True,2018,2017-12-18
0,15,18,12.0,19.0,3.0,9.0,3.0,7.0,5.0,19.0,4.0,13.0,5.0,5.0,0.32,0.3103448275862069,0.72,0.4827586206896552,2.0,1.0,True,2018,2017-12-19
0,3,4,14.0,22.0,6.0,11.0,7.0,9.0,10.0,16.0,4.0,7.0,11.0,12.0,1.0,0.7419354838709677,0.6799999999999999,0.5357142857142857,2.0,3.0,False,2018,2017-12-19
0,8,14,11.0,21.0,1.0,5.0,14.0,15.0,11.0,19.0,5.0,11.0,3.0,4.0,0.5599999999999999,0.5,0.52,0.5333333333333333,4.0,2.0,False,2018,2017-12-19
1,18,15,5.0,19.0,4.0,13.0,5.0,5.0,12.0,19.0,3.0,9.0,3.0,7.0,0.72,0.4827586206896552,0.36,0.3333333333333333,1.0,2.0,False,2018,2017-12-19
1,4,3,10.0,16.0,4.0,7.0,11.0,12.0,14.0,22.0,6.0,11.0,7.0,9.0,0.6799999999999999,0.5357142857142857,1.0,0.71875,3.0,2.0,True,2018,2017-12-19
1,14,8,11.0,19.0,5.0,11.0,3.0,4.0,11.0,21.0,1.0,5.0,14.0,15.0,0.52,0.5333333333333333,0.5599999999999999,0.4838709677419355,2.0,4.0,True,2018,2017-12-19
0,29,1,12.0,17.0,7.0,10.0,7.0,10.0,15.0,27.0,5.0,12.0,17.0,21.0,0.52,0.35714285714285715,0.8800000000000001,0.8620689655172413,2.0,2.0,True,2018,2017-12-20
1,2,12,11.0,24.0,5.0,9.0,8.0,8.0,12.0,15.0,6.0,8.0,5.0,6.0,1.16,0.7878787878787878,0.52,0.5,2.0,2.0,False,2018,2017-12-20
1,24,7,8.0,18.0,3.0,8.0,5.0,6.0,9.0,24.0,2.0,6.0,5.0,5.0,0.48,0.3793103448275862,0.6,0.34375,2.0,2.0,True,2018,2017-12-20
1,20,23,10.0,17.0,5.0,6.0,8.0,9.0,11.0,16.0,4.0,6.0,8.0,8.0,0.6,0.5333333333333333,0.64,0.5806451612903226,2.0,2.0,False,2018,2017-12-20
0,10,27,8.0,21.0,3.0,5.0,5.0,6.0,6.0,11.0,3.0,5.0,4.0,4.0,0.52,0.3548387096774194,0.52,0.3103448275862069,3.0,2.0,False,2018,2017-12-20
1,27,10,6.0,11.0,3.0,5.0,4.0,4.0,8.0,21.0,3.0,5.0,5.0,6.0,0.52,0.3103448275862069,0.52,0.34375,2.0,3.0,True,2018,2017-12-20
0,25,21,11.0,16.0,6.0,7.0,6.0,6.0,11.0,17.0,2.0,6.0,8.0,10.0,0.72,0.7142857142857143,0.5599999999999999,0.36666666666666664,3.0,2.0,True,2018,2017-12-20
0,15,6,8.0,11.0,4.0,4.0,4.0,4.0,5.0,15.0,3.0,10.0,5.0,5.0,0.36,0.3333333333333333,0.36,0.3793103448275862,1.0,3.0,True,2018,2017-12-20
1,6,15,5.0,15.0,3.0,10.0,5.0,5.0,8.0,11.0,4.0,4.0,4.0,4.0,0.36,0.3793103448275862,0.4,0.3548387096774194,3.0,1.0,False,2018,2017-12-20
0,23,20,11.0,16.0,4.0,6.0,8.0,8.0,10.0,17.0,5.0,6.0,8.0,9.0,0.64,0.5806451612903226,0.6,0.5161290322580645,2.0,2.0,True,2018,2017-12-20
0,11,26,6.0,11.0,3.0,6.0,7.0,8.0,10.0,13.0,2.0,6.0,6.0,8.0,0.48,0.45161290322580644,0.72,0.5,2.0,2.0,False,2018,2017-12-20
0,7,24,9.0,24.0,2.0,6.0,5.0,5.0,8.0,18.0,3.0,8.0,5.0,6.0,0.6,0.34375,0.52,0.4,2.0,2.0,False,2018,2017-12-20
0,19,13,7.0,16.0,4.0,6.0,6.0,6.0,8.0,15.0,3.0,6.0,6.0,6.0,0.6,0.5666666666666667,0.32,0.25806451612903225,3.0,2.0,False,2018,2017-12-20
1,17,5,7.0,22.0,2.0,7.0,3.0,3.0,10.0,17.0,2.0,4.0,3.0,3.0,0.72,0.5333333333333333,0.8800000000000001,0.6774193548387096,2.0,2.0,False,2018,2017-12-20
1,26,11,10.0,13.0,2.0,6.0,6.0,8.0,6.0,11.0,3.0,6.0,7.0,8.0,0.72,0.5,0.48,0.4375,2.0,2.0,True,2018,2017-12-20
0,5,17,10.0,17.0,2.0,4.0,3.0,3.0,7.0,22.0,2.0,7.0,3.0,3.0,0.8800000000000001,0.6774193548387096,0.72,0.5161290322580645,2.0,2.0,True,2018,2017-12-20
0,22,9,8.0,15.0,3.0,5.0,7.0,7.0,6.0,15.0,3.0,6.0,6.0,6.0,0.8,0.5483870967741935,0.24,0.23333333333333334,2.0,2.0,True,2018,2017-12-20
0,16,0,5.0,16.0,3.0,6.0,9.0,10.0,10.0,20.0,3.0,8.0,6.0,6.0,0.24,0.3,1.08,0.8,4.0,2.0,False,2018,2017-12-20
1,21,25,11.0,17.0,2.0,6.0,8.0,10.0,11.0,16.0,6.0,7.0,6.0,6.0,0.5599999999999999,0.36666666666666664,0.76,0.7241379310344828,2.0,3.0,False,2018,2017-12-20
1,1,29,15.0,27.0,5.0,12.0,17.0,21.0,12.0,17.0,7.0,10.0,7.0,10.0,0.8800000000000001,0.8620689655172413,0.5599999999999999,0.3793103448275862,2.0,2.0,False,2018,2017-12-20
0,12,2,12.0,15.0,6.0,8.0,5.0,6.0,11.0,24.0,5.0,9.0,8.0,8.0,0.52,0.5,1.16,0.7647058823529411,2.0,2.0,True,2018,2017-12-20
1,0,16,10.0,20.0,3.0,8.0,6.0,6.0,5.0,16.0,3.0,6.0,9.0,10.0,1.08,0.8,0.24,0.2903225806451613,2.0,4.0,True,2018,2017-12-20
1,9,22,6.0,15.0,3.0,6.0,6.0,6.0,8.0,15.0,3.0,5.0,7.0,7.0,0.24,0.23333333333333334,0.8400000000000001,0.5625,2.0,2.0,False,2018,2017-12-20
1,13,19,8.0,15.0,3.0,6.0,6.0,6.0,7.0,16.0,4.0,6.0,6.0,6.0,0.32,0.25806451612903225,0.6,0.5483870967741935,2.0,3.0,True,2018,2017-12-20
0,27,3,11.0,17.0,4.0,7.0,2.0,4.0,12.0,23.0,4.0,8.0,8.0,8.0,0.5599999999999999,0.3333333333333333,1.0,0.71875,1.0,2.0,False,2018,2017-12-21
0,2,28,12.0,27.0,6.0,15.0,3.0,4.0,13.0,20.0,2.0,4.0,6.0,6.0,1.16,0.7647058823529411,0.8,0.5333333333333333,1.0,3.0,False,2018,2017-12-21
1,18,25,9.0,16.0,5.0,12.0,3.0,5.0,13.0,21.0,6.0,9.0,13.0,15.0,0.72,0.4666666666666667,0.76,0.7241379310344828,2.0,1.0,False,2018,2017-12-21
0,5,11,5.0,11.0,3.0,7.0,3.0,4.0,12.0,24.0,3.0,10.0,6.0,6.0,0.9199999999999999,0.6875,0.48,0.4375,1.0,1.0,False,2018,2017-12-21
0,16,7,9.0,21.0,1.0,7.0,4.0,5.0,9.0,15.0,3.0,6.0,8.0,10.0,0.24,0.2903225806451613,0.6,0.3333333333333333,1.0,1.0,False,2018,2017-12-21
0,25,18,13.0,21.0,6.0,9.0,13.0,15.0,9.0,16.0,5.0,12.0,3.0,5.0,0.76,0.7241379310344828,0.72,0.45161290322580644,1.0,2.0,True,2018,2017-12-21
1,3,27,12.0,23.0,4.0,8.0,8.0,8.0,11.0,17.0,4.0,7.0,2.0,4.0,1.0,0.71875,0.5599999999999999,0.3225806451612903,2.0,1.0,True,2018,2017-12-21
1,28,2,13.0,20.0,2.0,4.0,6.0,6.0,12.0,27.0,6.0,15.0,3.0,4.0,0.8,0.5333333333333333,1.16,0.7428571428571429,3.0,1.0,True,2018,2017-12-21
